"SHAH","TEXAN ACES"
"NEILL","AUSTRALIA"
"WOJEWODA","Tuszynski"
"Bompis","FRANCE HOST"
"REES","WALES"
"Gontha","Bank Mandiri Dist X"
"Bilski","Noble"
"","Be Di Ke"
"De Hertog","Belgium"
"Szczepansk","HARASIMOWICZ"
"E.Graca","China Hongkong"
"Cohler","DEUTSCH"
"M Prescott","Otvosi"
"Mello.R","Brum"
"J Kalita","Warsaw"
"B Richman","HOFFMAN"
"Dwyer","Sherman npc"
"Cleaver","McLeod"
"Paul","England"
"Nowosadzki","Poland A"
"BROGELAND","Norway"
"Sver","Croatia"
"A.Dewi","Indonesia"
"Bocchi","Torino - Allegra"
"Herbst I","Herbst"
"SAHA","India"
"Villas-Boas","Chagas"
"Golebiowsk","SYGNITY"
"Lanngard","Faroe Islands"
"Gaspar G","Australia"
"Dong YL","China Lady"
"Hirata","JAPAN HANA"
"NADAR. K","INDIA"
"MURDOCH","SCOTLAND"
"Eythorsdot","Kasday"
"Pesonen","Asparagus"
"Miao XB","Ling Mu"
"Janssens","Squeeze"
"PEREZ Mois","FRANCE"
"BERTHEAU","Sweden"
"Versace","I"
"HELNESS","ITALY"
"Li Jie","Zhongjian"
"Tiit Laane","Tallinn"
"S. ROBINSO","USA 2"
"S Teshome","Team 2"
"KAPLAN","BELGIUM"
"Gudkov A.","GUDKOV"
"Zia","NICKELL"
"c dixon","England"
"Uzumcu","TURKEY"
"Vulcan","Bate Tot"
"Jeleniew","GRUNT"
"Fuller","JAGELMAN"
"FRANCHI","Italy Red"
"Lebel M","CHEMLA"
"KATZ","USA 1"
"S.Acharya","Trambak Rubber"
"M.Hendrawa","Indonesia"
"Nadar","NADAR"
"Sawirudin","BNI IndonesiaSenior"
"Goermani P","ROSTI"
"ATABEY","TURKEY"
"B Wolff","Bhineka Garuda"
"Garvey","Holders"
"Morath","SWEDEN"
"Multon","Zimmerman"
"CARMICHAEL","HARRIS"
"CRONIER","France"
"Sykes","Canterbury"
"Korpetta","Poland"
"Chen JE","Nanfang Dianwang"
"Hollands","Team 2"
"Madala","ITALY"
"Livgard","NTNU"
"H Dhondy","European Mixed"
"Jeddy","Burke"
"Duan WH","Anhui Ladies"
"Buchlev","Karlsruher BSC"
"RATCLIFF","WALES"
"Gorski","Gdansk"
"Cheek","O'ROURKE"
"Oddsson","Iceland"
"Robson","Allfrey"
"SANDIN","Sweden"
"Kuwabara","TASK"
"Reid","Reid"
"HAMMAN Bob","USA2"
"Mancuso","Mancuso"
"GROMOELLER","DESPERATE BW"
"APTEKER","South Africa"
"Chadwick","Chadwick"
"CARPENTIER","LANCIANO"
"G. Ellison","SCOTLAND"
"D Jacobs","Onstott"
"Berkowitz","Schwartz"
"Lima","Portugal"
"Clark","Cooper"
"Agus","Elektric I"
"Guo  CC","Sheng Tao Sha"
"Schwartz","Eisenberg"
"Kikuchi","SKOTII"
"Porter","Hung"
"Drijver","Het Witte Huis"
"LAFOURCADE","COOREMAN"
"M Zaytoun","Egypt"
"Dekkers","Neth Girls and boys"
"DUBOIN","Allegra"
"P. Newell","Down Under"
"Smith","New Zealand 1"
"BRICIU M","ROMANIA"
"Magnis","Dechelette"
"Vandyck G.","Gent"
"BERTHEAU","BK ST Erik"
"Pratap","Gordon"
"Pikus","Team 1"
"Rogoff","Rogoff"
"ROMBAUT","FRANCE"
"BADAWI","EGYPT"
"Kalita","Team 2"
"Vianna","BRAZIL"
"DeWijs","Net white"
"Rometi","Cernato"
"MULLAMPHY ","AUSTRALIA"
"Asbi","INDONESIA"
"Liu Shu","Dong Qi 9"
"KURANOGLU","TURKEY"
"ZHANG","CHINAL GLOBAL TIMES"
"M BRANCO","CHAGAS"
"Diamond J","DIAMOND"
"MORSE","USA 1"
"J Armstrong","Armstrong"
"Birman D.","Lengy"
"Moss","Amoils"
"Schraverus","GERMANY"
"Edgtton","Hung"
"Ratkovich","Macedonia"
"Simon","Fredin"
"Zhou JH","Pu Dong Club"
"BLANCHON","PAYEN"
"Rees","WALES"
"PANCHEVA","Bulgaria"
"Goldenfield R","England"
" P","Chagas"
"GUR","YILANKIRAN"
"Yates","Yates"
"Kalita","Warsow 1"
"P.Huang","Yer Bros"
"Takayama","Japan"
"Demuy","Oz-One"
"AUKEN","POLAND"
"Sen","Noname"
"Riedel","Chile"
"Migry","Isarel"
"Gromov","SYGNITY AZS PWR"
"LINDQVIST ","NORWAY"
"BREED Mild","USA"
"Grenthe G","FRA"
"GUNEV","BULGARIA - K1"
"F.Karwur","Djarum 1"
"Aaron Chen","Ambassdor"
"Bao XD","Kunshan Qiaoxie"
"westra","NETHERLANDS"
"BARBOSA","BRAZIL"
"Antonio Sementa","Eisenberg"
"v.Prooijen","Het Witte Huis"
"Castelein","South Africa"
"Jiang LQ ","Taizhou"
"Hinden","Small"
"Drijver","Netherlands A"
"Meckstroth","USA 1"
"Hurley","Nixon"
"Le Lin","Guangdong"
"Chagas.G","Chagas"
"Kippe","Norway"
"LEV SAM","MAHAFFEY"
"LASOCKI Kr","POLAND"
"EBER.N","SOUTH AFRICA"
"Lilley","Lilley"
"HDhondy","Dhondy"
"Zmudzinski","JOEL"
"LEVIN","Narasimhan"
"Hamman","USA 1"
"Preetish S","Indian Railways A"
"Robert","KEPULAUAN RIAU"
"Paterson","Short"
"SCHWARTZ","Israel"
"B Marr","Waikato"
"Kuz","Team 1"
"gitelman","SPECTOR"
"G.Treddini","Collins"
"Paoluzi","Romana BR"
"Helmich","Netherlands B"
"Y.Kariana","Syabas Gabrial UI"
"Buras","Warsow 1"
"Frey","France Dames"
"Poroshin","GUDKOV"
"Shawn","NCCU"
"Wojcicki","Suwik"
"Marashev","Bulgaria"
" Greenwood","North Ire"
"ALLANA","Pakistan"
"ZORLU","Turkey"
"DUFRAT","Poland"
"C Seale","Team 2"
"J. Lindste","JuuTools"
"K SunYoung","Aces & Deuces"
"Lebedeva","Agressor"
"George","INDONESIA"
"G Rubenis","JELENA"
"Nunes","T.C.P. Angelini"
"WEINSTEIN","USA 1"
"Duninin","Russia/Poland"
"Romanski","MIROGLIO"
"ZALESKI","HOST FRANCE"
"Feldman.J","USA"
"Earl","DEMARTINO"
"ROMIK","Israel"
"bertheau","Mahaffey"
"v Prooijen","White house"
"G. H. Chen","GZ Orange"
"Ariyami","Indonesia"
"Happer","Stevens"
"M.Bloom","Chadwick"
"Poroshin","Team 2"
"Hinden","Scoltock"
"Aydogdu_","Turkey"
"Rohrberg M","DEN"
"Chambers","Casen"
"K. Dyke","Rothfield"
"Fuglestad","Norway"
"de Wijs","Team 2"
"Molenaar","NETH. RED"
"Zhuang","CHINA"
"Fung","Commune"
"MULTON","NC FRANCE"
"","Ireland"
"CABANES","DELFOUR"
"P Wyer","Courtney"
"Soulet","PAYEN"
"GUR","K4"
"Waterlow","England"
"Lankveld","Netherlands Red"
"Jorgensen","Iceland"
"S.Kwon","Korea"
"Schollaard","LOMBARD BC"
"Muller","Lombard I"
"Jassem","EKO-AL"
"Joko P","Bisma Semarang"
"PIEKAREK. ","GERMANY"
"Munnen","Maastricht"
"Morse","KASLE"
"Madala","Italy Lavazza"
"Joensen","Faroe Islands"
"F.Karwur","Djarum I"
"witchblue","NTHU A"
"Franco","Reggio E-Fornaciari"
"Lian Yong","Pudong Pufa"
"D CLERKIN","USA2"
"Frezouls","BAICHE"
"Cichocki","HAUGE"
"C_VIOLA","Spain"
"TURNER","NEW ZEALAND"
"SIMONSON F","REKSTAD"
"BOLDRINI","Ita-Ger"
"MANOEL","MANOEL"
"Miscovic","Serbia"
"P_SCHALTZ","Denmark"
"V Leite","Costa-Cabral"
"Himani K.","Khandelwal"
"Kang","Kang"
"K. Furuta","Japan"
"ruokku","CCUB"
"RUBENIS","Latvia"
"FRIEDLANDE","ISRAEL EIDI"
"ROBINSON S","USA 1"
"Senior","Team 2"
"Zmudzinsk","Gladysh"
"STRATER","GERMANY"
"Churlin","Agressor"
"Z ENGEL","BELGIUM"
"Wawn","ACT"
"Takahashi","TASK"
"DOSSENA","DOSSENA"
"BOCCHI ","LAVAZZA"
"Wladow","Bamberger Reiter"
"Chen Gang","SPG"
"Parker","Pealinn"
"R.Kandouw","NORTH SULAWESI"
"S. S. Bux","Shanghai Jia Hua"
"Rokyta M","AUT"
"Piscitelli","BRENO"
"Dhondy","Dhondy"
"MANNO","ITALY RED"
"Jones Ed","Oxford"
"Ringuet","Adad"
"Aa","Norway"
"Salliere","Potier"
"Vainikonis","LITHUANIA"
"Drijver","L'Orange"
"Arnfridsso","Faroe Islands"
"Araszkiewi","POLAND"
"K.Peeters","Bergues I"
"CLERKIN","USA2"
"JASSEM","JASSEM"
"Asaoka","SKOTII"
"HAPPER.D","ENGLAND"
"Irwin","NIreland"
"Szabo C","HUN"
"KRANYAK","DEUTSCH"
"WANG","CHINA"
"Sigurdarso","Iceland"
"NOVRY","NORTH SULAWESI"
"K. F. Mak","China Hong Kong"
"ten Brink","Team 2"
"Wang XY","Zhejiang"
"HOFTAWISKA","DE BOTTON"
"ZACK","BAREL"
"SADEK","Katz"
"T HELNESS","MONACO"
"F.Nystrom","Sweden"
"Steingrim","Laplanders"
"Damayanti","Central Java"
"Amstrong","Bulgaria"
"Spazov","Bulgaria U-21"
"Dong Lidan","Beidike"
"Nunes","Weed (npc)"
"Price","Spring 4s"
"FASOULAKIS","FANTONAKIS"
"AHMED. J","PAKISTAN"
"Lauria L","Italy"
"FALLENIUS","Sweden"
"Bompis","BLUMENTAL"
"FALLENIUS","MAHAFFEY"
"Xin","China"
"Carroll","Mesbur"
"M Agus","KEPRI"
"Green","Byrne"
"Hirst","England"
"Saurer","AUSTRIA"
"KARRSTAND ","BAREL"
"T Rogi","North Celebes"
"Bertens H.","Netherlands"
"Kulchycky","CBAI"
"M Branco","CHAGAS"
"Li ZG","Dong Feng"
"Ja Hackett","De Botton"
"MONTECCHI","CICCARELLI"
"Orlov","GUDOK-2"
"price","England"
"Nie WP","Beijing Shouchuang"
"O. Wohon","North Celebes"
"Gomez","Spain"
"Darcey","Wellington"
"Meltzer","Meltzer"
"Bobby Levin","Jacobs"
"Sztyrak","MRAGOVIA"
"Quantin J.","France"
"ABOUCHANAB","Switzerland"
"Pedersen","BK 83 Slagelse"
"Tan Li Yu","Singapore"
"G.Zivkovic","4 Trefles 1"
"Aker","MILGRIM"
"Thomson","Thomson"
"WERNLE","NED AUD"
"Fitzgerald","Republic of Ireland"
"SZILAGYI","Hungary"
"Wang HL","Beijing Ladies"
"ck880086","NTOU"
"CERRETO","ALLEGRA"
"A.HUDSON","USA RED"
"Bertens","Bakkeren"
"Fan RY","Qing Gong"
"Cooke","Small"
"Gotard","GERMANY"
"M.Mullamph","Oz Players"
"ABE Hiroya","JAPAN"
"Demuy","L'Ecuyer"
"Stephens","Scotland"
"Rosendorff","Rosendorff"
"Rodwell","USA 1"
"Michielsen","BERTHEAU"
"Adams","Chadwick"
"West","ZIMMERMANN"
"B.Moss","USA 2"
"LAURIA","Angelini Bridge Tea"
"Honti","HUNGARY"
"K.K.Kumar","Chennai Online"
"Kamto","Djarum 2"
"Miner","Miner"
"Ellia E.","Ellia"
"Wladow","Germany"
"Wiacek","PETRO"
"Nurmi P","FIN"
"Sementa","Italy Lavazza"
"Thompson C","Nyon"
"ROUANET LA","QUANTIN"
"RUBINS","Latvia"
"Severus","BTU-P"
"Faigenbau","Stoppa"
"Schollaar","L' Orange"
"Reiplinger","CHEMLA"
"Zhang Xiao","Ambassdor"
"paske.t","England"
"DUBOIN","O'Rourke"
"Horwitz","Horwitz"
"FORNACIARI","ASB R. EMILIA"
"Falay","Turkey"
"PAIN","BRAZIL"
"Vanhoutte","Grenthe"
"S.MERZE","Turkey"
"D.SCHROEDER","Germany"
"Kranyak","Fireman"
"KURBALIJA","Wales"
"NOWOSADZKI","CONNECTOR"
"SUMIT M","dhampur sugar mills"
"Martel","Fleisher"
"Uhlmann","ITA-GER"
"Plunkett","NIreland"
"BIANCHI","FORNACIARI"
"HARPER Ros","ENGLAND"
"Horton","Australia"
"Glasson","Glasson"
"Fu XM","Pudong"
"Rudakov","Team 1"
"Harangozo","Szalay"
"BLAKSET","DENMARK"
"Quantin"," FRANCE"
"Lilley","ACT"
"VOLDOIRE","LESNIEWSKI"
"PUJURA","Kenya"
"Greenberg","USA1"
"NYBERG","Finland"
"Silverston","Monachan"
"LEVINGER","ISRAEL"
"Bramley","Bramley"
"Jankova","Czech Rep"
"C Lachman","VIC"
"Nunes","ANGELINI TCP - BOVE"
"Lauria","Angelini TCP - Bove"
"BRICIU Mar","ROMANIA"
"Newell","Reid"
"Nickell","USA"
"SANBORN Sh","USA"
"Bert Toar ","KEPRI"
"Lusky","Rigal"
"McGann","CBAI"
"Paladino","PALADINO"
"SHORT","Short"
"Weinstein","Welland"
"G HELNESS","NORWAY"
"WLADOW","BCBR Germany"
"Dupraz","Bergheimer"
"Liu","Liu"
"Cohler","Mahaffey"
"ZHAO Jie","POLAND"
"Jongky","NORTH SULAWESI"
"Silverstei","Rosenthal"
"Liao K T","Singapore"
"MOSS Sylvi","USA"
"ino","SARA"
"Casen","Onstott"
"Cohen","Scotland"
"YAN Ru","CHINA"
"COYLE","Scotland"
"Sha CW","Kunshan Zhonghai"
"Dhondy","Spring 4s"
"SOKOLOW. T","USA"
"V. Zoric","TESLA 2"
"RUDAKOV","RUSSIA"
"SZILAGYI L","HUNGARY GAMAX"
"DANAILOV","BULGARIA"
"Salama","Eisenberg"
"Hegrand","Star Team 1"
"Moss","FORRESTER"
"SAPOUNAKIS","KARLAFTIS"
"Fallenius","Sweden"
"OLANSKI","Lithuania"
"Gierulski","MARTENS"
"H.D. Duong","DIEGO"
"F.Karwur","North Celebes"
"Elinescu","Bamberger Reiter"
"MULLER B","NETHERLANDS"
"Galaktiono","LENA RUS"
"WRANG","BK St Erik"
"Leibowitz","LEIBOWITZ"
"P. Newell","New Zealand"
"TESLA","CroatiaJTOMLJENOVIC"
"ZAHARIEV","K4"
"Trenka","HUNGARY"
"Cuthbertso","Scotland"
"De Falco","CALANDRA"
"M. Bilde","Denmark"
"NAGASAKA","Shimizu"
"WENNEBERG","SWEDEN"
"Rongqiang","Evertrust"
"BADAL DAS","DHAMPUR SUGAR MILLS"
"M.Sofios","Greece Blue"
"Macura","Japan-Czech"
"PROKHOROV","SILVER  EAGLE"
"RUBINS","BAB RIGA"
"schermer","ONSTOTT"
"Versace","ANGELINI"
"Meng","Nanning"
"Smith","Meltzer"
"J.SYLVAN","Sweden"
"Fantoni","ITALY"
"El Ahmady","Sadek"
"J.H.","Nan-Yuan"
"Golebiows","Computerland POL"
"Bathurst","Diamond"
"LASOCKI","POLAND"
"J_MORAN","IRELAND"
"Tang KP","Guang Zhong"
"Hydes","ELIZA"
"Mari","Mari "
"Sigve","Star Team"
"J.Lall","Allegaert"
"A Labaere","BCOB1"
"Fantoni","Zimmermann"
"Hallberg","Spring 4s"
"Rizzo","Ayacucho"
"O. HERBST","Israel"
"Wang J M","Sichuan"
"Schou","NC DENMARK"
"VOINESCU","DOLLA"
"Smart","ACT"
"S Bloom","Marston"
"Saeed","Pakistan"
"Furuta","Japan 3"
"Robertson","England"
"J. Lall","Lall"
"EKREN","FYRUN"
"KORZUN","BELARUS"
"RAVENNA Pa","ARGENTINA"
"Jedrychows","New South Wales"
"M Jones","Liggins"
"Levin","Birman"
"M.Aloi","Aloi"
"Chen Ping","Heng Yuan Xiang"
"Galinsky","Galinsky"
"Y.Tsang","Macau"
"MORSE","Lynch"
"Narasimhan","USA 1"
"Seet CC","F O S"
"Krochmalik","Kroch"
"Prabhakar","NADAR"
"Lebowitz","LEBOWITZ"
"Narasimhan","NARASIMHAN"
"BESSIS T","BESSIS"
"MIURA","Japan-Czech"
"D YADLIN","KALISH"
"Guerra","MORITSCH"
"KOTOROWICZ","Team Poland"
"PATANA","Finland"
"WOOLDRIDGE","USA 2"
"BUCHEN","AUSTRALIA"
"Moller","DENMARK"
"Wu SJ","Jing Fan "
"RICHARDS","WALES"
"KF Mak","AIA"
"Robert","Robert"
"Lixin","CHINA"
"Green","Stevens"
"Delle Cave","Italy"
"Imai","Australia"
"Bergsrud","Star Team 2"
"ARNIM Dan","GERMANY"
"lin","Yeh Bros"
"RUSSO","Gr.Sp.Ass. Allegra"
"Palau","Delfour"
"HAGEN","Denmark"
"Westra","Team 1"
"B. Sver","Croatia"
"Issupov","FIn BLUE"
"Sheng YX","Qing Gong"
"Yokoi","YOI Returns"
"Campanile","Yeh Bros"
"MAHMOOD","USA2"
"T.Rogi","North Celebes"
"A.Jusuf","BNI IndonesiaSenior"
"Levy.A","Open"
"ZALUSKI Ed","CANADA"
"Andrews","England U20"
"Ding YC","Macau"
"castanheir","Portugal"
"zhouyuedon","Jinrongjia"
"Thuillez","Rombaut"
"Zandvoort","Team 1"
"Cichocki","NATIONAL"
"Hayati","Geo Timah B"
"Tsai","Dragon"
"Chernev","Stara Zagora"
"Tommy","North Celebes"
"NUNES","T.C. PARIOLI - BOVE"
"G Mattsson","Germany"
"HONTI","Hungary"
"Filipowicz","CONSUS Kalisz"
"Simons","NETHERLANDS"
"Rajeev K.","Khandelwal"
"ZOTOS","KARLAFTIS"
"VAN PROOIJ","NETHERLANDS"
"Brown","Australia"
"Berkowiitz","STRUL"
"Zimmerman","Zimmerman"
"Gunel","Turkey"
"Drijver","Israel"
"Jason","Pharon"
"Chan Y","China Hongkong"
"BAKUL SHAH","INDIA"
"Golin","Catania"
"Li Jie","Xinyuan"
"Hurd","USA Kranyak"
"Pagani","Resegone LC-Bassini"
"ASH","SCOTLAND"
"NOWOSADZKI","Consus Kalisz"
"SCHERMER","USA"
"Justin H","de Botton"
"suhas","Kabra"
"Wolpert","Henner-Welland"
"Samjee","South Africa"
"ZHURAVEL","BELARUS"
"JEDRYCHOWS","AUSTRALIA"
"Winestock","Quinn"
"PULGA","PALMA - VILLA FABB."
"Kielichows","KOZIKOWSKI"
"KUBAC","BESIKTAS - TURKEY"
"Juei-Yu","Chinese Taipei"
"wilkinson","NSW"
"Faigenbaum","Team 2"
"Saccavini ","ITALY"
"PROTONOTAR","Greece"
"Lasut","INDONESIA"
"SCHWARTZ","Israel White"
"UPMARK Joh","SWEDEN"
"Bergheimer","PALADINO"
"Luniewski ","PETRO"
"J.Grue","USA"
"OSBORNE","England"
"S Green","Helle"
"Sigurjonss","NC ICELAND"
"D_Kowalski","Araszkiewicz"
"Bjerkset","SINGSAAS"
"Reess","FRANCE DAMES"
"KOLATA","TURKEY"
"Tsang YC","China Macau"
"SIMON","AUSTRIA"
"M. Homme","Kristiansands BK"
"SABBATINI","SABBATINI"
"Feldman","Meltzer"
"JORGENSEN","Denmark"
"OZBEY","CARETTA INT."
"Treossi","Alocchi Rimini"
"Andreoli","Bologna"
"Efraimsson","SWEDEN"
"LEV","Milner"
"Hansen","Austria"
"BILLGREN","Sweden"
"Tarbutt","Auckland"
"Gladysh","Gladysh"
"Ciechomski","JALOWKA"
"Kovachev","Bulgaria"
"S_Auken","GERMANY"
"Wang W","China"
"De Falco","TC PARIOLI ANGELINI"
"Pont","Ventin"
"Gruschow","Gruschow"
"Hayden","Onstott"
"Clemmensen","Denmark"
"M Jones","Holders"
"Gromov","Russia"
"Geng","FOURNIER"
"S.Majumdar","India"
"Wang HJ","Macau"
"Bramley","Robinson"
"R Klinger","HAUGHIE"
"FAIGENBAUM","Zaleski"
"Sawirudin","Japan"
"PONOMAREVA","GRNC - RUSSIA"
"Carvalho","Sofia Pessoa"
"J. Weinste","Weinstein"
"Greco","EKEBLAD"
"TOLLIVER","USA2"
"Cheek","Jacobs"
"BOBOLAKIS ","KARLAFTIS"
"Shi ZJ","Beijing Xin Yuan"
"Peterkin","McGowan"
"Braithwait","HAUGHIE"
"Bartkowski","PRATERM"
"D.Kazmucha","Poland"
"Nunes","Parioli Angelini"
"Vainikonis","Garsu Pasaulis"
"Araszkiewi","Poland"
"Einarsson","ICELAND"
"Barnes","McManus"
"Bocchi","G.S. Allegra"
"Olofsson","Sweden"
"Seguineau","Vinay"
"MANTYLA","FINLAND"
"David Gold","Xtrouble"
"PURKARTHOF","PURKARTHOFER"
"Lynch ","Lynch"
"Versace","Weed npc"
"Grue.J","USA"
"Olanski","Computerland POL"
"Frontaura","SOUTH AMERICA"
"Wortel","Netherlands Red"
"Shi Miao","Ke Bi Ya Club"
"pessoa","Portugal"
"Lund","Norway"
"Araszkiewi","KRAWCZYK"
"BERTENS. H","NETHERLANDS"
"Tez","Bodrum BC Turkey"
"N Kaligis","Bank Mandiri Mnhasa"
"Salama","CHEMLA"
"S SIMONSEN","NORWAY"
"Garner","Meltzer npc"
"DUBININ.A","RUSSIA"
"SJOBERG","SWEDEN"
"NAB","NETHERLANDS"
"Panto","EBU"
"SAID","PAKISTAN"
"VERHEES","ONSTEIN ACES"
"FLEISHER","Bramley"
"de Vrind","Team 2"
"Brunner","Holland"
"Grue","Spector"
"Kozikowski","KOZIKOWSKI"
"John Yeh","Chinese Taipei"
"Mohan","Milner"
"CAYNE","Cayne"
"gromova","Russia"
"CRONIER","ZIMMERMANN"
"Niekawa","Australia"
"East","Gross"
"Villasboas","Brazil"
"Nunn","Rothfield"
"Robert","Tinutuan Manado"
"K.Cumpston","New Zealand"
"North","MAHAFFEY"
"GULLBERG","CAPPELLER"
"Bizon","POLAND"
"Manno","ITALY RED"
"FERRARO","G.S.ALLEGRA"
"WK. Lai","China Hongkong"
"PilchU","Poland"
"DOBBELS","Belgium"
"Pazur","JAGNIEWSKI"
"Barton","Canterbury"
"MULTON","Monaco FM"
"Krawczyk","KRAWCZYK"
"Velichkov","Stara Zagora"
"Queran","QUERAN"
"Bert Toar","Geo Kutai Kartanega"
"Brkljacic","MOO YORK NIX"
"Lindop","Rayner"
"J.Grenthe","France"
"Vriend","Vriend"
"DeTessiere","France"
"DHONDY","DHONDY"
"S Fraser","Maksymetz"
"D'AVOSSA","ZALESKI"
"Wolpert","L"Ecuyer"
"APPLETON D","AUSTRALIA"
"Rekunov","Team 1"
"ALUJAS","ARGENTINA"
"Walker","Steel"
"Lian Yong","Sheng Tao Sha"
"Esther","Thailand"
"Jorgensen","Turkey"
"Naufal","NSW"
"F Goded","THE LATIN"
"Popova","HAUGE"
"Richter","Cohen"
"Christie","Lavings"
"Mouiel","LEGRAS"
"Pablo","BTU-V"
"Simpson","England"
"JHikaru","Shining Pig"
"O'ROURKE","O'ROURKE"
"Berg","REKSTAD"
"Berkowitz","Berkowitz"
"Saley","Itin du bridge"
"Nimityongs","Thailand"
"Manopo","BNI IndonesiaSenior"
"Martel","EKEBLAD"
"Giubilo","Angelini"
"Newton","Lester"
"C.K.Shen","Yeh Brothers"
"N. Edgtton","OZ OPEN"
"HONTI","HUNGARY"
"Multon","Le Colonial"
"T. Weigkri","Austria"
"MANARA Gab","ITALY"
"A.PAPARO","ITALY RED"
"Pablo","BTU-P"
"Arvidsson","Sweden"
"JIANG TONG","Beijing Xin Yuan"
"Zhang YL","Huayuan"
"Zia","Nickell"
"Fantoni","Zimmerman"
"Tessieres","Il Fante di Fiori"
"Reid","NEW ZEALAND 1"
"Dhondy","Team 1"
"PIGEAUD","FRANCE"
"Lauria","Angelini TCP Bove"
"Batov V","Bulgaria"
"Duricic","Serbia"
"D. Jianmin","China"
"Rustam 51","Geologi Dahsyat"
"A Houlberg","Nielsen"
"Small","Small"
"BESSIS M.","VINCI"
"Campbell","N Ireland"
"Yau Ngai","Buddies"
"De Wijs","L'Orange"
"CATZEFLIS Ch.","4 Trefles 1"
"Brink","BC 't Onstein"
"Goldenfield R","ENG"
"Stuurman","Netherlands"
"R. Brum","Brasil"
"POLETYLO","SUWIK"
"Mazza","NBI - Savelli"
"McGeorge","Sime"
"Thiouppene","Russia"
"Molson","Fireman"
"M Rice","USA2"
"Short","Short"
"S.Hans","Australia Oz One"
"Palau JJ","FRA"
"Renouard","de Monval"
"Stretz","MEYER"
"Chmurski","Team 1"
"Schollaard","Lomard 1"
"","De Botton"
"KURKA","Czech Rep"
"Kasimir","Jokisch"
"Lian RY","Jing Fan "
"Naber","Druva"
"Hughes","South Africa"
"H. Bertens","Netherlands"
"Angelini","ANGELINI"
"Bilde D","DEN"
"ZAIM","Turkey"
"Morris","England"
"Lasocki","POLAND"
"Franco Gip","Spezia - Longinotti"
"CARCASSONNE","Belgium"
"I. Nanev","JULS"
"BALICKI","AVALANCHE"
"Nyström","Rosenthal"
"Nunes","TC PARIOLI ITA"
"Wasig","spain"
"I.Leung","China Hongkong"
"PACHTMAN","Bareket "
"RNT","Croatia"
"A.GROMOV","RUSSIA"
"Robinson","Canberra"
"Sime","Scotland"
"VERSACE","Angelini Bridge Tea"
"HARTONO Mi","INDONESIA"
"JACOB","CANADA"
"Gill","Green"
"Lea","Arhus"
"Stuurman","Netherland White"
"Li JH","Lu Cheng"
"Zhuang ZJ","Shanghai"
"BILDE","BK LAVEC"
"KRUPOWICZ","Araszkiewicz"
"WangWenfei","CHINA Women"
"Cerquinho","Miguel Lima"
"B Folkard","Watts"
"Cui Hua","Shan Xi Qin Lian"
"KLUKOWSKI","POLAND"
"Micescu","Romania"
"GERSTMAN","HARRIS"
"ZACK","Bareket Israeli NC"
"Shi CS","Ping An Club"
"FRANGOS","CYPRUS"
"SMEDEREVAC","NED AUT"
"J Upmark","Sweden"
"Reisz A","HUN"
"F.FANTONI","RIOLO"
"Miszewska","MISZEWSKA"
"ZUR-CAMPAN","USA2"
"MADALA","ITALY Allegra"
"M. Reid","Down Under"
"Gromova","Team 2"
"Looby","TRITT"
"de Wijs","Team Orange"
"Olanski","Vytas"
"Giura","Neale"
"Bach","New Zealand"
"P Hackett","Hackett"
"MAHMOOD","USA1"
"ANWAR","WEST SUMATRA"
"I. J. Lin","Tin Fok"
"Liu GB","Hebei/Shihua"
"SEMENTA","ANGELINI"
"Prescott","Otvosi"
"LEVITINA I","USA"
"Wojewoda","ASSEMI"
"M Lima","Miguel Lima"
"Hirata","Fu-Zhao"
"KOWALSKI","POLAND"
"Teodorescu","Romania"
"Ancelin","Gaviard"
"E. Juuri-O","Nikotiimi"
"Jansma","Team Orange 1"
"Huang JJ","Taiwan Shuai"
"Vroustis","Fantonakis"
"RINGUET","France"
"R. Verbeek","Netherlands U20"
"Zheng YX","Hebei/Shihua"
"ATES","TURKEY"
"CRONIER","ZALESKI"
"MARTENS. K","POLAND"
"Balicki","Sygnity AZS"
"J Salisbur","Wales"
"Pszczola J","DWORAN"
"Volhejn","Czech_Rep."
"Lall","Deutsch"
"West","Gross"
"Kasle","USA 1"
"GOLIN","MI - ROSETTA"
"Zhang Yu","HKHZ Connection"
"MOURIZEN","Faroe_Islands"
"Bollack","BELGIUM"
"Gianino","Catania"
"Kalmin","NSW"
"KRYSA","CKIS SKAWINA"
"Pilipovic","NIKO"
"Rigney","CBAI"
"Versace","Parioli Angelini"
"FILIP","Romania 1"
"BRINK Sjoe","NETHERLANDS"
"Moss","Grue"
"Campos","D'Orsi"
"DI FRANCO","ITALY"
"Garvey","Ozdil"
"PAOLUZI","ITALY"
"NANEV","Bulgaria K1"
"Ivanova","BULGARIA"
"S. WIJS","The Netherlands"
"HOU","China"
"Baldursson","ICELAND"
"SEAMON-MOL","USA"
"BOSENBERG","SOUTH AFRICA"
"Sobolewska","KRAWCZYK"
"Potier ","Potier"
"Greenwood","N Ireland"
"Bakkeren","BC 't Onstein"
"D Piper","Scotland"
"Cao XL","Jing Fan "
"CASTELLO-B","BRAZIL"
"Seamon-Molson","STEINER"
"Pepsi","MAHAFFEY"
"Garey Hayden","Mahaffey"
"Liu","Teramoto"
"SADEK.T","EGYPT"
"Jones M","Liggins"
"Fitzgibbon","Holders"
"Narkiewicz","LAZY"
"Bakkeren","Modalfa"
